repo	path	git_blob	bytes	extension	file_class	coverage_status	relevance	evidence_id
cypher-dsl-src	docs/appendix/2023.4.adoc	8a39e643257b520f22727a818de7536bff91a360	2114	adoc	documentation_adoc	noncode_classified	45	A01-000044
cypher-dsl-src	docs/appendix/2023.5.adoc	63e36a32fd55db1ff466345ef807ce0cdfed5c1b	800	adoc	documentation_adoc	noncode_classified	45	A01-000045
cypher-dsl-src	docs/appendix/2023.6.adoc	d229cd81162f489a072120ca3eb1835590e74b54	2123	adoc	documentation_adoc	noncode_classified	45	A01-000046
cypher-dsl-src	docs/appendix/2023.7.adoc	981614ace8140e39d312bc4cc77245d7b067c19a	2026	adoc	documentation_adoc	noncode_classified	45	A01-000047
cypher-dsl-src	docs/appendix/2023.8.adoc	6e1b8db5d880bf7e4eca270b3ea2bbfc87fea694	1811	adoc	documentation_adoc	noncode_classified	45	A01-000048
cypher-dsl-src	docs/appendix/2023.9.adoc	fb8c1fae111ccf996c623e78acb10d2aea033e7d	10762	adoc	documentation_adoc	noncode_classified	45	A01-000049
cypher-dsl-src	docs/appendix/2024.0.adoc	f824a349a85ac351be511c55208b63de12c34dea	5945	adoc	documentation_adoc	noncode_classified	45	A01-000050
cypher-dsl-src	docs/appendix/2024.1.adoc	7c17d2377d79878096ea4f710d08152ee3872beb	1656	adoc	documentation_adoc	noncode_classified	45	A01-000051
cypher-dsl-src	docs/appendix/2024.2.adoc	f277fa51fcc48ba6a2d578304441fe5dd5f05fb2	2359	adoc	documentation_adoc	noncode_classified	45	A01-000052
cypher-dsl-src	docs/appendix/2024.3.adoc	ab544dea94a98afe6db8155d1b75e4653905b1ee	3270	adoc	documentation_adoc	noncode_classified	45	A01-000053
cypher-dsl-src	docs/appendix/2024.4.adoc	2d424e1fc28e9d95607a4a7ebe37658c7e3e0230	1847	adoc	documentation_adoc	noncode_classified	45	A01-000054
cypher-dsl-src	docs/appendix/2024.5.adoc	e301338c99d14ae0558bea7faf5316ffe8612f2a	3849	adoc	documentation_adoc	noncode_classified	45	A01-000055
cypher-dsl-src	docs/appendix/2024.6.adoc	ff95b3bd73b4e475574ed87bbd154a6d359157b8	2718	adoc	documentation_adoc	noncode_classified	45	A01-000056
cypher-dsl-src	docs/appendix/2024.7.adoc	fc6a3b26d2c469f4e19512bcba2251f775b37e48	3195	adoc	documentation_adoc	noncode_classified	45	A01-000057
cypher-dsl-src	docs/appendix/2025.0.adoc	9feaa1e571a970c4484b1c52ac9e1dc931b9a0e6	5139	adoc	documentation_adoc	noncode_classified	45	A01-000058
cypher-dsl-src	docs/appendix/2025.1.adoc	2eec8d5154ce70862dcd29ee2cba8b05fee15d67	1291	adoc	documentation_adoc	noncode_classified	45	A01-000059
cypher-dsl-src	docs/appendix/2025.2.adoc	0616a62a372be23e6bc9506ff673e086454e78c2	9807	adoc	documentation_adoc	noncode_classified	45	A01-000060
cypher-dsl-src	docs/appendix/2025.3.adoc	f3630d83a1e16440bb4a46e61d264db891b3336a	2665	adoc	documentation_adoc	noncode_classified	45	A01-000061
cypher-dsl-src	docs/appendix/building.adoc	3490dfc0abf2a9d7dc4f82070ef68107ac9a4bb4	104	adoc	documentation_adoc	noncode_classified	45	A01-000062
cypher-dsl-src	docs/appendix/changes.adoc	8a662b201743d43fd4ea6af183305cbd8b9b5ab1	1036	adoc	documentation_adoc	noncode_classified	45	A01-000063
cypher-dsl-src	docs/appendix/index.adoc	0301ab2718dc8bd2260843ebeaff841bbfea1486	169	adoc	documentation_adoc	noncode_classified	45	A01-000064
cypher-dsl-src	docs/appendix/query-dsl-support.adoc	f9b4f2d9ce0eb68122257eb8c26533f9610225ff	3859	adoc	documentation_adoc	direct_read	45	A01-000065
cypher-dsl-src	docs/cypher-parser/cypher-parser.adoc	2409c1000521e24605ee396f97d99496e0c5f406	10854	adoc	documentation_adoc	direct_read	88	A01-000066
cypher-dsl-src	docs/cypher-parser/index.adoc	57022b4361b2ac554f3ae0a773b834259ee93f5f	75	adoc	documentation_adoc	direct_read	88	A01-000067
cypher-dsl-src	docs/functions/arbitrary-procedures-and-functions.adoc	d763884fc103520d0075c067135fa155deefaeee	6182	adoc	documentation_adoc	noncode_classified	45	A01-000068
cypher-dsl-src	docs/functions/index.adoc	501cc0464b3f8f30e79322ae9ed0f33e15d2ae16	266	adoc	documentation_adoc	noncode_classified	45	A01-000069
cypher-dsl-src	docs/functions/lists.adoc	cdb11696612e4420acefbd20d63cfc57cb7bfd16	1503	adoc	documentation_adoc	noncode_classified	45	A01-000070
cypher-dsl-src	docs/functions/mathematical.adoc	c466d0407ef743daca623565a757ebb93f1ece6c	438	adoc	documentation_adoc	noncode_classified	45	A01-000071
cypher-dsl-src	docs/getting-started/getting-started.adoc	1f01d6f3828017d371dfbba6b479070f1152751b	12114	adoc	documentation_adoc	noncode_classified	45	A01-000072
cypher-dsl-src	docs/getting-started/index.adoc	ecd244ecabde0598a311f36382148bcdacfcc0d5	71	adoc	documentation_adoc	noncode_classified	45	A01-000073
cypher-dsl-src	docs/img/20211027_sonarcoud.jpg	8efbad8aee6f232747e565049d73ba9cbd2fb472	219831	jpg	binary_image	binary_classified	4	A01-000074
cypher-dsl-src	docs/img/movie-graph.png	024b4c6e4f396913f13f6dfeee24bca94d22b5c0	19628	png	binary_image	binary_classified	4	A01-000075
cypher-dsl-src	docs/index.adoc	5bcc039de1b086a72bba8840a9f6badcbfcf6b88	1738	adoc	documentation_adoc	noncode_classified	45	A01-000076
cypher-dsl-src	docs/introduction-and-preface/index.adoc	4dd5e93999b514abec17363bde2320fd8419b0df	62	adoc	documentation_adoc	noncode_classified	45	A01-000077
cypher-dsl-src	docs/introduction-and-preface/introduction.adoc	ae98a6484975537a9ca0a5859817dd08fbba10b1	2468	adoc	documentation_adoc	noncode_classified	45	A01-000078
cypher-dsl-src	docs/properties/index.adoc	ec4a3fd8bd8e615a98bac6aaa89917b54b639fb7	1915	adoc	documentation_adoc	noncode_classified	45	A01-000079
cypher-dsl-src	docs/static-meta-model/concepts.adoc	01ecd97b87fd81e56053738ea15b0f54a7c16b26	6961	adoc	documentation_adoc	noncode_classified	45	A01-000080
cypher-dsl-src	docs/static-meta-model/index.adoc	484c480e8f5da2472ab75edce2e2e77261452d32	195	adoc	documentation_adoc	noncode_classified	45	A01-000081
cypher-dsl-src	docs/static-meta-model/ogm-annotation-processor.adoc	b87848bf5efe4076d30788c8966bb8058b99fcd9	3685	adoc	documentation_adoc	noncode_classified	45	A01-000082
cypher-dsl-src	docs/static-meta-model/possible-usage.adoc	adc3d18bbb2ad53914166bb189b0c961a7563285	3790	adoc	documentation_adoc	noncode_classified	45	A01-000083
cypher-dsl-src	docs/static-meta-model/sdn6-annotation-processor.adoc	885bacb4b04ff8fbf8b4371b5c97cb3759938efb	8317	adoc	documentation_adoc	noncode_classified	45	A01-000084
cypher-dsl-src	etc/architecture/api.adoc	1726fa41bfd5e826041d8fe8bcd11fd079edda44	1509	adoc	documentation_adoc	noncode_classified	45	A01-000085
cypher-dsl-src	etc/architecture/index.adoc	43a4cfbe5d5cc23f1fa54d6f389c18895ba2f708	822	adoc	documentation_adoc	noncode_classified	45	A01-000086
cypher-dsl-src	etc/architecture/naming.adoc	fd031be4a0f86569280df9c713b8e1433ac07cc0	502	adoc	documentation_adoc	noncode_classified	45	A01-000087
cypher-dsl-src	etc/architecture/structure.adoc	29d339a6562a515c2fc52eb412125ba32bfec51c	1940	adoc	documentation_adoc	noncode_classified	45	A01-000088
cypher-dsl-src	etc/changelog.tpl	1fbe60bbfeb45c5aad40115d844cf495709fe9b1	149	tpl	noncode_tpl	noncode_classified	5	A01-000089
cypher-dsl-src	etc/checkstyle/config.xml	a0883aa889d6c7c2d3d6b2642365f81335d3b742	2597	xml	source_xml	direct_read	18	A01-000090
cypher-dsl-src	etc/checkstyle/suppressions.xml	fb4ea19b29772f25fc6caa73a81f9fa06f1cd716	1238	xml	source_xml	direct_read	18	A01-000091
cypher-dsl-src	etc/index.tpl	f13904d42b396b7fe3a75c3df7da2a5a3e6ef873	316	tpl	noncode_tpl	noncode_classified	5	A01-000092
cypher-dsl-src	etc/license.tpl	b7a120225540676b861232d1e433003806417408	626	tpl	license_notice	noncode_classified	5	A01-000093
cypher-dsl-src	etc/recipes/rewrite.yml	c9dd162fbf46f34cba83db107bbf1aed6bede556	1181	yml	build_or_config_yml	noncode_classified	5	A01-000094
cypher-dsl-src	mvnw	1ddd97b9ee3cecbaa82f0f1a6fd814f406209391	11336		build_or_config_extensionless	noncode_classified	5	A01-000095
cypher-dsl-src	mvnw.cmd	c453424c6fcfc5dd01e5c4880eca6dcc747f6d0a	7903	cmd	build_or_config_cmd	noncode_classified	5	A01-000096
cypher-dsl-src	neo4j-cypher-dsl-bom/pom.xml	dc0312ab05beb45825defaca67705553b4d2f8ec	2761	xml	source_xml	direct_read	18	A01-000097
cypher-dsl-src	neo4j-cypher-dsl-build/annotations/pom.xml	4e83549c2ceeac09b0e5ee820b5e095522f217d2	2166	xml	source_xml	direct_read	18	A01-000098
cypher-dsl-src	neo4j-cypher-dsl-build/annotations/src/main/java/module-info.java	3ea1638b61ff0dd57db1bf2cd546ff1135d4b08d	924	java	source_java	graph_indexed	18	A01-000099
cypher-dsl-src	neo4j-cypher-dsl-build/annotations/src/main/java/org/neo4j/cypherdsl/build/annotations/RegisterForReflection.java	3a0325a167c9057c6826653e8d3d66a61e444f0f	2003	java	source_java	graph_indexed	18	A01-000100
cypher-dsl-src	neo4j-cypher-dsl-build/annotations/src/main/java/org/neo4j/cypherdsl/build/annotations/package-info.java	fea8e0ecc2facfc80e6d5cbbf98922116abb18fd	890	java	source_java	graph_indexed	18	A01-000101
cypher-dsl-src	neo4j-cypher-dsl-build/pom.xml	b0df1b23e85fe86e9ee66c5554ef680dffe5c538	2029	xml	source_xml	direct_read	18	A01-000102
cypher-dsl-src	neo4j-cypher-dsl-build/processor/pom.xml	e1c1673ac66635e6f8e13c29521453f7f8f9fef6	3324	xml	source_xml	direct_read	18	A01-000103
cypher-dsl-src	neo4j-cypher-dsl-build/processor/src/main/java/org/neo4j/cypherdsl/build/processor/Entry.java	ccdffa9dc3efc59ecf1e913a14f193be57eefcde	1792	java	source_java	graph_indexed	18	A01-000104
cypher-dsl-src	neo4j-cypher-dsl-build/processor/src/main/java/org/neo4j/cypherdsl/build/processor/RegisterForReflectionProcessor.java	6247a5f992e21e45daa409dd62734fd5687cb2c9	3974	java	source_java	graph_indexed	18	A01-000105
cypher-dsl-src	neo4j-cypher-dsl-build/processor/src/main/java/org/neo4j/cypherdsl/build/processor/package-info.java	f25f1054c9150472aa979db2597f8a459e539c7b	788	java	source_java	graph_indexed	18	A01-000106
cypher-dsl-src	neo4j-cypher-dsl-build/processor/src/main/resources/META-INF/services/javax.annotation.processing.Processor	2b098e82def85d3506d927157c0a8bd6ed3f20e0	67	processor	noncode_processor	noncode_classified	5	A01-000107
cypher-dsl-src	neo4j-cypher-dsl-build/processor/src/test/java/org/neo4j/cypherdsl/build/processor/RegisterForReflectionProcessorTests.java	b41e9abed6044e587ca0a617052d3aec0a01776e	4403	java	source_java	graph_indexed	18	A01-000108
cypher-dsl-src	neo4j-cypher-dsl-build/processor/src/test/resources/test_classes/Class0.java	6553a1bfc36e4a41d3ad5093cfb5c0e3846ad795	833	java	source_java	graph_indexed	18	A01-000109
cypher-dsl-src	neo4j-cypher-dsl-build/processor/src/test/resources/test_classes/Class1.java	027a1c01a734196e5d5f1d80a609633a0b95e832	861	java	source_java	graph_indexed	18	A01-000110
cypher-dsl-src	neo4j-cypher-dsl-build/processor/src/test/resources/test_classes/Class2.java	589bc0e131e3b5fe4d56bcc6e532c8c175e1b658	741	java	source_java	graph_indexed	18	A01-000111
cypher-dsl-src	neo4j-cypher-dsl-build/processor/src/test/resources/test_classes/Class3.java	cdb72c1ec8a140ad87ec0534b4f8f74a1a31351d	893	java	source_java	graph_indexed	18	A01-000112
cypher-dsl-src	neo4j-cypher-dsl-codegen/neo4j-cypher-dsl-codegen-core/pom.xml	d8c101a24540b5c527acacb79322ce8b92b198d4	2230	xml	source_xml	direct_read	18	A01-000113
cypher-dsl-src	neo4j-cypher-dsl-codegen/neo4j-cypher-dsl-codegen-core/src/main/java/module-info.java	f285a00d6a4e82e27d9e52ac08a0a1284a31879f	1022	java	source_java	graph_indexed	18	A01-000114
cypher-dsl-src	neo4j-cypher-dsl-codegen/neo4j-cypher-dsl-codegen-core/src/main/java/org/neo4j/cypherdsl/codegen/core/AbstractClassNameGenerator.java	d2e4a9da91f0647b3e0cbf56fb7cc704df6cdc4c	1727	java	source_java	graph_indexed	18	A01-000115
cypher-dsl-src	neo4j-cypher-dsl-codegen/neo4j-cypher-dsl-codegen-core/src/main/java/org/neo4j/cypherdsl/codegen/core/AbstractMappingAnnotationProcessor.java	ecb556efd06db0d14a4455158db3b2e784885394	23039	java	source_java	graph_indexed	18	A01-000116
cypher-dsl-src	neo4j-cypher-dsl-codegen/neo4j-cypher-dsl-codegen-core/src/main/java/org/neo4j/cypherdsl/codegen/core/AbstractModelBuilder.java	c2a7286047e1d60acda3141687034bed85a9721d	9580	java	source_java	graph_indexed	18	A01-000117
cypher-dsl-src	neo4j-cypher-dsl-codegen/neo4j-cypher-dsl-codegen-core/src/main/java/org/neo4j/cypherdsl/codegen/core/ClassNameGenerator.java	a6f1eb2bd63e91f4f997942eba6ef0d9ab1f55ba	1696	java	source_java	graph_indexed	18	A01-000118
cypher-dsl-src	neo4j-cypher-dsl-codegen/neo4j-cypher-dsl-codegen-core/src/main/java/org/neo4j/cypherdsl/codegen/core/Configuration.java	6f782cc6cc71fe01af7f7935e8535bf206855879	15610	java	source_java	graph_indexed	18	A01-000119
cypher-dsl-src	neo4j-cypher-dsl-codegen/neo4j-cypher-dsl-codegen-core/src/main/java/org/neo4j/cypherdsl/codegen/core/FieldNameGenerator.java	56bca5958bdcde5d0af096067ba04c3b27e879cb	2258	java	source_java	graph_indexed	18	A01-000120
cypher-dsl-src	neo4j-cypher-dsl-codegen/neo4j-cypher-dsl-codegen-core/src/main/java/org/neo4j/cypherdsl/codegen/core/Identifiers.java	896e3b00ce07ff66f72026f2ce20af9a17b902e8	1403	java	source_java	graph_indexed	18	A01-000121
cypher-dsl-src	neo4j-cypher-dsl-codegen/neo4j-cypher-dsl-codegen-core/src/main/java/org/neo4j/cypherdsl/codegen/core/ModelBuilder.java	f9de5c22550468b35b6608a36371ebce786a6e3a	4311	java	source_java	graph_indexed	18	A01-000122
cypher-dsl-src	neo4j-cypher-dsl-codegen/neo4j-cypher-dsl-codegen-core/src/main/java/org/neo4j/cypherdsl/codegen/core/NodeImplBuilder.java	5b6b8cdb75541fcef8259bb9542e6e71aec7e462	16523	java	source_java	graph_indexed	18	A01-000123
cypher-dsl-src	neo4j-cypher-dsl-codegen/neo4j-cypher-dsl-codegen-core/src/main/java/org/neo4j/cypherdsl/codegen/core/NodeModelBuilder.java	79c044a98cd8cb9d6444168d18dafb78eab2be5e	3834	java	source_java	graph_indexed	18	A01-000124
cypher-dsl-src	neo4j-cypher-dsl-codegen/neo4j-cypher-dsl-codegen-core/src/main/java/org/neo4j/cypherdsl/codegen/core/NodeNameGenerator.java	b6bcd64b0fb078cb5d0d9c65576742e70d7eeb83	1327	java	source_java	graph_indexed	18	A01-000125
cypher-dsl-src	neo4j-cypher-dsl-codegen/neo4j-cypher-dsl-codegen-core/src/main/java/org/neo4j/cypherdsl/codegen/core/PropertyDefinition.java	60c12067883bea1ecd6c5fa236a82f4e1fe27da3	2642	java	source_java	graph_indexed	18	A01-000126
cypher-dsl-src	neo4j-cypher-dsl-codegen/neo4j-cypher-dsl-codegen-core/src/main/java/org/neo4j/cypherdsl/codegen/core/RelationshipFactoryDefinition.java	e386e8b5367ab9ca2457eadff5530c2582c7c3e7	3066	java	source_java	graph_indexed	18	A01-000127
cypher-dsl-src	neo4j-cypher-dsl-codegen/neo4j-cypher-dsl-codegen-core/src/main/java/org/neo4j/cypherdsl/codegen/core/RelationshipImplBuilder.java	a4d5aac1908fe5051eb81d7e9deacc53aafa67ca	11168	java	source_java	graph_indexed	18	A01-000128
cypher-dsl-src	neo4j-cypher-dsl-codegen/neo4j-cypher-dsl-codegen-core/src/main/java/org/neo4j/cypherdsl/codegen/core/RelationshipModelBuilder.java	fc2a609435809d23925a0f25f081d03b5683f9f4	4378	java	source_java	graph_indexed	18	A01-000129
cypher-dsl-src	neo4j-cypher-dsl-codegen/neo4j-cypher-dsl-codegen-core/src/main/java/org/neo4j/cypherdsl/codegen/core/RelationshipNameGenerator.java	28209b3ac493133ce97a6694e161504d05eabb25	1983	java	source_java	graph_indexed	18	A01-000130
cypher-dsl-src	neo4j-cypher-dsl-codegen/neo4j-cypher-dsl-codegen-core/src/main/java/org/neo4j/cypherdsl/codegen/core/RelationshipPropertyDefinition.java	0c9ff4cc78ac982ec384939166b0bc9792fe7c03	4719	java	source_java	graph_indexed	18	A01-000131
cypher-dsl-src	neo4j-cypher-dsl-codegen/neo4j-cypher-dsl-codegen-core/src/main/java/org/neo4j/cypherdsl/codegen/core/package-info.java	e9e551682bd03aecd6e3d573b843a4aec1d91365	805	java	source_java	graph_indexed	18	A01-000132
cypher-dsl-src	neo4j-cypher-dsl-codegen/neo4j-cypher-dsl-codegen-core/src/test/java/org/neo4j/cypherdsl/codegen/core/ConfigurationTests.java	6716e1e728ef81f4a3cadff8e85c7c0c73bf0e59	2178	java	source_java	graph_indexed	18	A01-000133
cypher-dsl-src	neo4j-cypher-dsl-codegen/neo4j-cypher-dsl-codegen-core/src/test/java/org/neo4j/cypherdsl/codegen/core/ConstantFieldNamingStrategyTests.java	a8c1e2b62a56f37e071a500b673ab851cf998b40	1529	java	source_java	graph_indexed	18	A01-000134
cypher-dsl-src	neo4j-cypher-dsl-codegen/neo4j-cypher-dsl-codegen-core/src/test/java/org/neo4j/cypherdsl/codegen/core/ModelBuilderTests.java	48b86399963fc2b9b8911d2b4e6e199fafd5da06	17249	java	source_java	graph_indexed	18	A01-000135
cypher-dsl-src	neo4j-cypher-dsl-codegen/neo4j-cypher-dsl-codegen-core/src/test/java/org/neo4j/cypherdsl/codegen/core/NodeImplBuilderTests.java	e22a6e22d1183354c68251a4d6d2c0a17c785102	1359	java	source_java	graph_indexed	18	A01-000136
cypher-dsl-src	neo4j-cypher-dsl-codegen/neo4j-cypher-dsl-codegen-core/src/test/java/org/neo4j/cypherdsl/codegen/core/NodeNameGeneratorTests.java	73bed8513a8b8c7fde76cf6212ec92fefefda7a3	1985	java	source_java	graph_indexed	18	A01-000137
cypher-dsl-src	neo4j-cypher-dsl-codegen/neo4j-cypher-dsl-codegen-core/src/test/java/org/neo4j/cypherdsl/codegen/core/RelationshipNameGeneratorTests.java	3aace49735c01bdd38e47925ed4a63f77b2f7390	2030	java	source_java	graph_indexed	18	A01-000138
cypher-dsl-src	neo4j-cypher-dsl-codegen/neo4j-cypher-dsl-codegen-ogm/pom.xml	7b57a41e896d53cd0a16815cced211cc3a384b4f	4501	xml	source_xml	direct_read	18	A01-000139
cypher-dsl-src	neo4j-cypher-dsl-codegen/neo4j-cypher-dsl-codegen-ogm/src/main/java/org/neo4j/cypherdsl/codegen/ogm/OGMAnnotationProcessor.java	76e2a01530e1c3ab69562727b2ef5ddac4494b8f	20795	java	source_java	graph_indexed	18	A01-000140
cypher-dsl-src	neo4j-cypher-dsl-codegen/neo4j-cypher-dsl-codegen-ogm/src/main/java/org/neo4j/cypherdsl/codegen/ogm/package-info.java	785547783ddf61c70fa2706b50f2de33173862e2	833	java	source_java	graph_indexed	18	A01-000141
cypher-dsl-src	neo4j-cypher-dsl-codegen/neo4j-cypher-dsl-codegen-ogm/src/main/resources/META-INF/services/javax.annotation.processing.Processor	26b850128963a34ee58e294b2383e804795ac281	55	processor	noncode_processor	noncode_classified	5	A01-000142
cypher-dsl-src	neo4j-cypher-dsl-codegen/neo4j-cypher-dsl-codegen-ogm/src/test/java/org/neo4j/cypherdsl/codegen/ogm/OGMAnnotationProcessorTests.java	85ba6f51c36d9b4837ce6a3720486a1eddf361b8	5482	java	source_java	graph_indexed	18	A01-000143
cypher-dsl-src	neo4j-cypher-dsl-codegen/neo4j-cypher-dsl-codegen-ogm/src/test/java/org/neo4j/cypherdsl/codegen/ogm/models/abstract_rels/Actor.java	7b39f7d9ecac4d9e5428c2a6b5700a6acf12dd00	1153	java	source_java	graph_indexed	18	A01-000144
cypher-dsl-src	neo4j-cypher-dsl-codegen/neo4j-cypher-dsl-codegen-ogm/src/test/java/org/neo4j/cypherdsl/codegen/ogm/models/abstract_rels/Movie.java	c3ad0d4885a32b15979ca5c33254da9531fa2ec1	1505	java	source_java	graph_indexed	18	A01-000145
